adjustment_window_k,hash_rate,difficulty
5543,596000000000000.0,2001985.5450841936
5544,596000000000000.0,2001985.5450841936
5545,596000000000000.0,2001985.5450841936
5546,596000000000000.0,2001985.5450841936
5547,596000000000000.0,2001985.5450841936
5548,596000000000000.0,2001985.5450841936
5549,596000000000000.0,2001985.5450841936
5550,596000000000000.0,2001985.5450841936
5551,596000000000000.0,2001985.5450841936
5552,596000000000000.0,2001985.5450841936
5553,596000000000000.0,2001985.5450841936
5554,596000000000000.0,2001985.5450841936
5555,596000000000000.0,2001985.5450841936
5556,596000000000000.0,2001985.5450841936
5557,596000000000000.0,2001985.5450841936
5558,596000000000000.0,2001985.5450841936
5559,596000000000000.0,2001985.5450841936
5560,596000000000000.0,2001985.5450841936
5561,596000000000000.0,2001985.5450841936
5562,596000000000000.0,2001985.5450841936
5563,596000000000000.0,2001985.5450841936
5564,596000000000000.0,2001985.5450841936
5565,596000000000000.0,2001985.5450841936
5566,596000000000000.0,2001985.5450841936
5567,596000000000000.0,2001985.5450841936
5568,596000000000000.0,2001985.5450841936
5569,596000000000000.0,2001985.5450841936
5570,596000000000000.0,2001985.5450841936
5571,596000000000000.0,2001985.5450841936
5572,596000000000000.0,2001985.5450841936
5573,596000000000000.0,2001985.5450841936
5574,596000000000000.0,2001985.5450841936
5575,596000000000000.0,2001985.5450841936
5576,596000000000000.0,2001985.5450841936
5577,596000000000000.0,2001985.5450841936
5578,596000000000000.0,2001985.5450841936
5579,596000000000000.0,2001985.5450841936
5580,596000000000000.0,2001985.5450841936
5581,596000000000000.0,2001985.5450841936
5582,596000000000000.0,2001985.5450841936
5583,596000000000000.0,2001985.5450841936
5584,596000000000000.0,2001985.5450841936
5585,596000000000000.0,2001985.5450841936
5586,596000000000000.0,2001985.5450841936
5587,596000000000000.0,2001985.5450841936
5588,596000000000000.0,2001985.5450841936
5589,596000000000000.0,2001985.5450841936
5590,596000000000000.0,2001985.5450841936
5591,596000000000000.0,2001985.5450841936
5592,596000000000000.0,2001985.5450841936
5593,596000000000000.0,2001985.5450841936
5594,596000000000000.0,2001985.5450841936
5595,596000000000000.0,2001985.5450841936
5596,596000000000000.0,2001985.5450841936
5597,596000000000000.0,2001985.5450841936
5598,596000000000000.0,2001985.5450841936
5599,596000000000000.0,2001985.5450841936
5600,596000000000000.0,2001985.5450841936
5601,596000000000000.0,2001985.5450841936
5602,596000000000000.0,2001985.5450841936
5603,596000000000000.0,2001985.5450841936
5604,596000000000000.0,2001985.5450841936
5605,596000000000000.0,2001985.5450841936
5606,596000000000000.0,2001985.5450841936
5607,596000000000000.0,2001985.5450841936
5608,596000000000000.0,2001985.5450841936
5609,596000000000000.0,2001985.5450841936
5610,596000000000000.0,2001985.5450841936
5611,596000000000000.0,2001985.5450841936
5612,596000000000000.0,2001985.5450841936
5613,596000000000000.0,2001985.5450841936
5614,596000000000000.0,2001985.5450841936
5615,596000000000000.0,2001985.5450841936
5616,596000000000000.0,2001985.5450841936
5617,596000000000000.0,2001985.5450841936
5618,596000000000000.0,2001985.5450841936
5619,596000000000000.0,2001985.5450841936
5620,596000000000000.0,2001985.5450841936
5621,596000000000000.0,2001985.5450841936
5622,596000000000000.0,2001985.5450841936
5623,596000000000000.0,2001985.5450841936
5624,596000000000000.0,2001985.5450841936
5625,596000000000000.0,2001985.5450841936
5626,596000000000000.0,2001985.5450841936
5627,596000000000000.0,2001985.5450841936
5628,596000000000000.0,2001985.5450841936
5629,596000000000000.0,2001985.5450841936
5630,596000000000000.0,2001985.5450841936
5631,596000000000000.0,2001985.5450841936
5632,596000000000000.0,2001985.5450841936
5633,596000000000000.0,2001985.5450841936
5634,596000000000000.0,2001985.5450841936
5635,596000000000000.0,2001985.5450841936
5636,596000000000000.0,2001985.5450841936
5637,596000000000000.0,2001985.5450841936
5638,596000000000000.0,2001985.5450841936
5639,596000000000000.0,2001985.5450841936
5640,596000000000000.0,2001985.5450841936
5641,596000000000000.0,2001985.5450841936
5642,596000000000000.0,2001985.5450841936
5643,596000000000000.0,2001985.5450841936
5644,596000000000000.0,2001985.5450841936
5645,596000000000000.0,2001985.5450841936
5646,596000000000000.0,2001985.5450841936
5647,596000000000000.0,2001985.5450841936
5648,596000000000000.0,2001985.5450841936
5649,596000000000000.0,2001985.5450841936
5650,596000000000000.0,2001985.5450841936
5651,596000000000000.0,2001985.5450841936
5652,596000000000000.0,2001985.5450841936
5653,596000000000000.0,2001985.5450841936
5654,596000000000000.0,2001985.5450841936
5655,596000000000000.0,2001985.5450841936
5656,596000000000000.0,2001985.5450841936
5657,596000000000000.0,2001985.5450841936
5658,596000000000000.0,2001985.5450841936
5659,596000000000000.0,2001985.5450841936
5660,596000000000000.0,2001985.5450841936
5661,596000000000000.0,2001985.5450841936
5662,596000000000000.0,2001985.5450841936
5663,596000000000000.0,2001985.5450841936
5664,596000000000000.0,2001985.5450841936
5665,596000000000000.0,2001985.5450841936
5666,596000000000000.0,2001985.5450841936
5667,596000000000000.0,2001985.5450841936
5668,596000000000000.0,2001985.5450841936
5669,596000000000000.0,2001985.5450841936
5670,596000000000000.0,2001985.5450841936
5671,596000000000000.0,2001985.5450841936
5672,596000000000000.0,2001985.5450841936
5673,596000000000000.0,2001985.5450841936
5674,596000000000000.0,2001985.5450841936
5675,596000000000000.0,2001985.5450841936
5676,596000000000000.0,2001985.5450841936
5677,596000000000000.0,2001985.5450841936
5678,596000000000000.0,2001985.5450841936
5679,596000000000000.0,2001985.5450841936
5680,596000000000000.0,2001985.5450841936
5681,596000000000000.0,2001985.5450841936
5682,596000000000000.0,2001985.5450841936
5683,596000000000000.0,2001985.5450841936
5684,596000000000000.0,2001985.5450841936
5685,596000000000000.0,2001985.5450841936
5686,596000000000000.0,2001985.5450841936
5687,596000000000000.0,2001985.5450841936
5688,596000000000000.0,2001985.5450841936
5689,596000000000000.0,2001985.5450841936
5690,596000000000000.0,2001985.5450841936
5691,596000000000000.0,2001985.5450841936
5692,596000000000000.0,2001985.5450841936
5693,596000000000000.0,2001985.5450841936
5694,596000000000000.0,2001985.5450841936
5695,596000000000000.0,2001985.5450841936
5696,596000000000000.0,2001985.5450841936
5697,596000000000000.0,2001985.5450841936
5698,596000000000000.0,2001985.5450841936
5699,596000000000000.0,2001985.5450841936
5700,596000000000000.0,2001985.5450841936
5701,596000000000000.0,2001985.5450841936
5702,596000000000000.0,2001985.5450841936
5703,596000000000000.0,2001985.5450841936
5704,596000000000000.0,2001985.5450841936
5705,596000000000000.0,2001985.5450841936
5706,596000000000000.0,2001985.5450841936
5707,596000000000000.0,2001985.5450841936
5708,596000000000000.0,2001985.5450841936
5709,596000000000000.0,2001985.5450841936
5710,596000000000000.0,2001985.5450841936
5711,596000000000000.0,2001985.5450841936
5712,596000000000000.0,2001985.5450841936
5713,596000000000000.0,2001985.5450841936
5714,596000000000000.0,2001985.5450841936
5715,596000000000000.0,2001985.5450841936
5716,596000000000000.0,2001985.5450841936
5717,596000000000000.0,2001985.5450841936
5718,596000000000000.0,2001985.5450841936
5719,596000000000000.0,2001985.5450841936
5720,596000000000000.0,2001985.5450841936
5721,596000000000000.0,2001985.5450841936
5722,596000000000000.0,2001985.5450841936
5723,596000000000000.0,2001985.5450841936
5724,596000000000000.0,2001985.5450841936
5725,596000000000000.0,2001985.5450841936
5726,596000000000000.0,2001985.5450841936
5727,596000000000000.0,2001985.5450841936
5728,596000000000000.0,2001985.5450841936
5729,596000000000000.0,2001985.5450841936
5730,596000000000000.0,2001985.5450841936
5731,596000000000000.0,2001985.5450841936
5732,596000000000000.0,2001985.5450841936
5733,596000000000000.0,2001985.5450841936
5734,596000000000000.0,2001985.5450841936
5735,596000000000000.0,2001985.5450841936
5736,596000000000000.0,2001985.5450841936
5737,596000000000000.0,2001985.5450841936
5738,596000000000000.0,2001985.5450841936
5739,596000000000000.0,2001985.5450841936
5740,596000000000000.0,2001985.5450841936
5741,596000000000000.0,2001985.5450841936
5742,596000000000000.0,2001985.5450841936
5743,596000000000000.0,2001985.5450841936
5744,596000000000000.0,2001985.5450841936
5745,596000000000000.0,2001985.5450841936
5746,596000000000000.0,2001985.5450841936
5747,596000000000000.0,2001985.5450841936
5748,596000000000000.0,2001985.5450841936
5749,596000000000000.0,2001985.5450841936
5750,596000000000000.0,2001985.5450841936
5751,596000000000000.0,2001985.5450841936
5752,596000000000000.0,2001985.5450841936
5753,596000000000000.0,2001985.5450841936
5754,596000000000000.0,2001985.5450841936
5755,596000000000000.0,2001985.5450841936
5756,596000000000000.0,2001985.5450841936
5757,596000000000000.0,2001985.5450841936
5758,596000000000000.0,2001985.5450841936
5759,596000000000000.0,2001985.5450841936
5760,596000000000000.0,2001985.5450841936
5761,596000000000000.0,2001985.5450841936
5762,596000000000000.0,2001985.5450841936
5763,596000000000000.0,2001985.5450841936
5764,596000000000000.0,2001985.5450841936
5765,596000000000000.0,2001985.5450841936
5766,596000000000000.0,2001985.5450841936
5767,596000000000000.0,2001985.5450841936
5768,596000000000000.0,2001985.5450841936
5769,596000000000000.0,2001985.5450841936
5770,596000000000000.0,2001985.5450841936
5771,596000000000000.0,2001985.5450841936
5772,596000000000000.0,2001985.5450841936
5773,596000000000000.0,2001985.5450841936
5774,596000000000000.0,2001985.5450841936
5775,596000000000000.0,2001985.5450841936
5776,596000000000000.0,2001985.5450841936
5777,596000000000000.0,2001985.5450841936
5778,596000000000000.0,2001985.5450841936
5779,596000000000000.0,2001985.5450841936
5780,596000000000000.0,2001985.5450841936
5781,596000000000000.0,2001985.5450841936
5782,596000000000000.0,2001985.5450841936
5783,596000000000000.0,2001985.5450841936
5784,596000000000000.0,2001985.5450841936
5785,596000000000000.0,2001985.5450841936
5786,596000000000000.0,2001985.5450841936
5787,596000000000000.0,2001985.5450841936
5788,596000000000000.0,2001985.5450841936
5789,596000000000000.0,2001985.5450841936
5790,596000000000000.0,2001985.5450841936
5791,596000000000000.0,2001985.5450841936
5792,596000000000000.0,2001985.5450841936
5793,596000000000000.0,2001985.5450841936
5794,596000000000000.0,2001985.5450841936
5795,596000000000000.0,2001985.5450841936
5796,596000000000000.0,2001985.5450841936
5797,596000000000000.0,2001985.5450841936
5798,596000000000000.0,2001985.5450841936
5799,596000000000000.0,2001985.5450841936
5800,596000000000000.0,2001985.5450841936
5801,596000000000000.0,2001985.5450841936
5802,596000000000000.0,2001985.5450841936
5803,596000000000000.0,2001985.5450841936
5804,596000000000000.0,2001985.5450841936
5805,596000000000000.0,2001985.5450841936
5806,596000000000000.0,2001985.5450841936
5807,596000000000000.0,2001985.5450841936
5808,596000000000000.0,2001985.5450841936
5809,596000000000000.0,2001985.5450841936
5810,596000000000000.0,2001985.5450841936
5811,596000000000000.0,2001985.5450841936
5812,596000000000000.0,2001985.5450841936
5813,596000000000000.0,2001985.5450841936
5814,596000000000000.0,2001985.5450841936
5815,596000000000000.0,2001985.5450841936
5816,596000000000000.0,2001985.5450841936
5817,596000000000000.0,2001985.5450841936
5818,596000000000000.0,2001985.5450841936
5819,596000000000000.0,2001985.5450841936
5820,596000000000000.0,2001985.5450841936
5821,596000000000000.0,2001985.5450841936
5822,596000000000000.0,2001985.5450841936
5823,596000000000000.0,2001985.5450841936
5824,596000000000000.0,2001985.5450841936
5825,596000000000000.0,2001985.5450841936
5826,596000000000000.0,2001985.5450841936
5827,596000000000000.0,2001985.5450841936
5828,596000000000000.0,2001985.5450841936
5829,596000000000000.0,2001985.5450841936
5830,596000000000000.0,2001985.5450841936
5831,596000000000000.0,2001985.5450841936
5832,596000000000000.0,2001985.5450841936
5833,596000000000000.0,2001985.5450841936
5834,596000000000000.0,2001985.5450841936
5835,596000000000000.0,2001985.5450841936
5836,596000000000000.0,2001985.5450841936
5837,596000000000000.0,2001985.5450841936
5838,596000000000000.0,2001985.5450841936
5839,596000000000000.0,2001985.5450841936
5840,596000000000000.0,2001985.5450841936
5841,596000000000000.0,2001985.5450841936
5842,596000000000000.0,2001985.5450841936
5843,596000000000000.0,2001985.5450841936
5844,596000000000000.0,2001985.5450841936
5845,596000000000000.0,2001985.5450841936
5846,596000000000000.0,2001985.5450841936
5847,596000000000000.0,2001985.5450841936
5848,596000000000000.0,2001985.5450841936
5849,596000000000000.0,2001985.5450841936
5850,596000000000000.0,2001985.5450841936
5851,596000000000000.0,2001985.5450841936
5852,596000000000000.0,2001985.5450841936
5853,596000000000000.0,2001985.5450841936
5854,596000000000000.0,2001985.5450841936
5855,596000000000000.0,2001985.5450841936
5856,596000000000000.0,2001985.5450841936
5857,596000000000000.0,2001985.5450841936
5858,596000000000000.0,2001985.5450841936
5859,596000000000000.0,2001985.5450841936
5860,596000000000000.0,2001985.5450841936
5861,596000000000000.0,2001985.5450841936
5862,596000000000000.0,2001985.5450841936
5863,596000000000000.0,2001985.5450841936
5864,596000000000000.0,2001985.5450841936
5865,596000000000000.0,2001985.5450841936
5866,596000000000000.0,2001985.5450841936
5867,596000000000000.0,2001985.5450841936
5868,596000000000000.0,2001985.5450841936
5869,596000000000000.0,2001985.5450841936
5870,596000000000000.0,2001985.5450841936
5871,596000000000000.0,2001985.5450841936
5872,596000000000000.0,2001985.5450841936
5873,596000000000000.0,2001985.5450841936
5874,596000000000000.0,2001985.5450841936
5875,596000000000000.0,2001985.5450841936
5876,596000000000000.0,2001985.5450841936
5877,596000000000000.0,2001985.5450841936
5878,596000000000000.0,2001985.5450841936
5879,596000000000000.0,2001985.5450841936
5880,596000000000000.0,2001985.5450841936
5881,596000000000000.0,2001985.5450841936
5882,596000000000000.0,2001985.5450841936
5883,596000000000000.0,2001985.5450841936
5884,596000000000000.0,2001985.5450841936
5885,596000000000000.0,2001985.5450841936
5886,596000000000000.0,2001985.5450841936
5887,596000000000000.0,2001985.5450841936
5888,596000000000000.0,2001985.5450841936
5889,596000000000000.0,2001985.5450841936
5890,596000000000000.0,2001985.5450841936
